Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity,concreteness_diff,concreteness_1,concreteness_2,target
1224,COLD,WASH,2,3.0,0.0,0.3109309375286102,10.0,457.0,447.0,1
1225,COLD,WATER,1,30.0,4.0,0.5113592147827148,159.0,457.0,616.0,0
1226,COLD,WINTER,5,53.0,21.0,0.536876916885376,42.0,457.0,499.0,1
1227,COLD,WOOD,2,86.0,0.0,0.2916357517242431,149.0,457.0,606.0,1
1228,COLD,WOOL,1,64.0,0.0,0.368318647146225,151.0,457.0,608.0,0
1229,COLD,YEAR,2,86.0,0.0,0.316050261259079,93.0,457.0,364.0,1
1234,COLUMN,STOOL,1,233.0,0.0,0.3701948225498199,72.0,520.0,592.0,0
1235,COPPER,HONEY,3,142.0,0.0,0.4917127192020416,64.0,547.0,611.0,1
1236,COPPER,IRON,18,147.0,6.0,0.4528000950813293,37.0,547.0,584.0,1
1237,COPPER,MEASURE,1,84.0,0.0,0.4162979423999786,181.0,547.0,366.0,0
1238,COPPER,MONEY,3,181.0,3.0,0.4146066009998321,27.0,547.0,574.0,1
1240,COPPER,SPIKE,1,75.0,0.0,0.3285235166549682,25.0,547.0,572.0,0
1241,COTTON,DYE,1,86.0,0.0,0.4351219832897186,66.0,608.0,542.0,0
1244,COTTON,PEPPER,1,37.0,0.0,0.5088284015655518,17.0,608.0,591.0,0
1245,COTTON,RING,1,98.0,0.0,0.3121348619461059,15.0,608.0,593.0,0
1246,COTTON,ROOM,1,62.0,0.0,0.424373596906662,42.0,608.0,566.0,0
1247,COTTON,SHIELD,1,44.0,0.0,0.2293191850185394,32.0,608.0,576.0,0
1248,COTTON,SKIRT,1,48.0,0.0,0.5158501863479614,6.0,608.0,614.0,0
1249,COTTON,SONG,1,64.0,0.0,0.3946668803691864,94.0,608.0,514.0,0
1250,COTTON,THREAD,15,39.0,3.0,0.4801770746707916,1.0,608.0,607.0,1
1251,COTTON,WOOL,3,59.0,15.0,0.5079353451728821,0.0,608.0,608.0,1
1253,COUNTRY,EDGE,4,21.0,0.0,0.3046165704727173,0.0,465.0,465.0,1
1254,COUNTRY,FOREST,3,32.0,0.0,0.4623665511608124,144.0,465.0,609.0,1
1255,COUNTRY,GOVERNMENT,1,124.0,3.0,0.4272418916225433,39.0,465.0,426.0,0
1256,COUNTRY,GROUND,19,71.0,0.0,0.4852308630943298,93.0,465.0,558.0,1
1257,COUNTRY,HEAVEN,1,57.0,0.0,0.4988487660884857,160.0,465.0,305.0,0
1258,COUNTRY,HOME,1,96.0,7.0,0.4779373407363891,74.0,465.0,539.0,0
1259,COUNTRY,ISLAND,1,40.0,0.0,0.3973079621791839,131.0,465.0,596.0,0
1260,COUNTRY,LAND,226,43.0,12.0,0.5202934145927429,139.0,465.0,604.0,1
1261,COUNTRY,MUD,1,90.0,0.0,0.2832664251327514,140.0,465.0,605.0,0
1262,COUNTRY,NIGHT,1,107.0,0.0,0.500612199306488,31.0,465.0,496.0,0
1263,COUNTRY,PEOPLE,6,48.0,0.0,0.4189887344837188,75.0,465.0,540.0,1
1265,COUNTRY,PLAIN,2,32.0,0.0,0.4581794440746307,39.0,465.0,426.0,1
1266,COUNTRY,PLOT,1,93.0,0.0,0.3816084861755371,86.0,465.0,379.0,0
1267,COUNTRY,ROAD,1,123.0,2.0,0.4937210083007812,118.0,465.0,583.0,0
1268,COUNTRY,SAND,2,112.0,0.0,0.3170891106128692,151.0,465.0,616.0,1
1270,COUNTRY,VALLEY,1,10.0,0.0,0.4955308437347412,110.0,465.0,575.0,0
1271,COUNTRY,VILLAGE,21,12.0,0.0,0.4028427898883819,111.0,465.0,576.0,1
1272,COUNTRY,WALK,2,123.0,0.0,0.4806965291500091,13.0,465.0,452.0,1
1273,COUSIN,DUCK,1,114.0,0.0,0.5140059590339661,104.0,502.0,606.0,0
1274,COUSIN,FAMILY,1,2.0,40.0,0.6012082695960999,23.0,502.0,525.0,0
1275,COUSIN,GIRL,3,95.0,2.0,0.5955153703689575,105.0,502.0,607.0,1
1276,COUSIN,GRANDFATHER,1,64.0,0.0,0.6401653289794922,63.0,502.0,565.0,0
1277,COUSIN,NEIGHBOUR,1,45.0,0.0,0.7199430465698242,13.0,502.0,515.0,0
1278,COUSIN,SUMMER,1,25.0,0.0,0.5579417943954468,63.0,502.0,439.0,0
1279,COUSIN,UNCLE,7,86.0,23.0,0.3971408009529114,78.0,502.0,580.0,1
1280,COVER,CRIME,1,94.0,0.0,0.3279329836368561,115.0,502.0,387.0,0
1281,COVER,DIVE,1,33.0,0.0,0.423376590013504,8.0,502.0,494.0,0
1282,COVER,DOOR,1,75.0,0.0,0.4686493575572967,104.0,502.0,606.0,0
1283,COVER,EMBRACE,2,203.0,0.0,0.470523476600647,53.0,502.0,449.0,1
1284,COVER,EWE,1,89.0,0.0,0.1009109020233154,36.0,502.0,538.0,0
1286,COVER,FIGHT,1,28.0,0.0,0.5045874118804932,47.0,502.0,455.0,0
1287,COVER,GRAVE,1,50.0,0.0,0.4283580482006073,33.0,502.0,535.0,0
1289,COVER,GUARD,1,55.0,0.0,0.5235834717750549,15.0,502.0,517.0,0
1290,COVER,HAMMER,1,11.0,0.0,0.3868944346904754,103.0,502.0,605.0,0
1291,COVER,HEAD,2,108.0,0.0,0.4661409854888916,101.0,502.0,603.0,1
1294,COVER,HOLD,3,22.0,1.0,0.3510651290416717,86.0,502.0,416.0,1
1295,COVER,INCREASE,1,130.0,0.0,0.4956211745738983,187.0,502.0,315.0,0
1296,COVER,JUMP,1,67.0,0.0,0.4139822125434875,53.0,502.0,449.0,0
1297,COVER,LOOK,1,64.0,0.0,0.538354218006134,126.0,502.0,376.0,0
1299,COVER,POT,1,72.0,1.0,0.2921619713306427,82.0,502.0,584.0,0
1300,COVER,POUND,1,19.0,0.0,0.5181952118873596,13.0,502.0,515.0,0
1302,COVER,REFUSE,1,105.0,0.0,0.4499077796936035,76.0,502.0,426.0,0
1303,COVER,REPAIR,1,86.0,0.0,0.5077061653137207,108.0,502.0,394.0,0
1304,COVER,RUG,1,56.0,0.0,0.3354489803314209,109.0,502.0,611.0,0
1305,COVER,SCRATCH,1,20.0,0.0,0.2997335791587829,21.0,502.0,523.0,0
1306,COVER,SHIELD,1,61.0,3.0,0.1923262625932693,74.0,502.0,576.0,0
1307,COVER,SHIVER,1,19.0,0.0,0.4376457035541534,47.0,502.0,455.0,0
1308,COVER,SPLIT,3,92.0,0.0,0.5183461308479309,85.0,502.0,417.0,1
1309,COVER,STRAIN,1,133.0,0.0,0.586177408695221,164.0,502.0,338.0,0
1310,COVER,SWEEP,1,8.0,0.0,0.4355680644512176,26.0,502.0,476.0,0
1311,COVER,SWELL,1,139.0,0.0,0.4593662917613983,91.0,502.0,411.0,0
1312,COVER,THROW,2,25.0,0.0,0.5827118754386902,102.0,502.0,400.0,1
1313,COVER,TOUCH,1,20.0,0.0,0.4458656907081604,85.0,502.0,417.0,0
1314,COVER,TRY,1,60.0,0.0,0.2838279604911804,242.0,502.0,260.0,0
1315,COVER,TURN,2,56.0,0.0,0.438562273979187,143.0,502.0,359.0,1
1317,COVER,VEIL,2,125.0,1.0,0.3016100525856018,58.0,502.0,560.0,1
1318,COVER,WALK,1,83.0,0.0,0.431691825389862,50.0,502.0,452.0,0
1319,COVER,WASH,1,103.0,0.0,0.3259880542755127,55.0,502.0,447.0,0
1320,COVER,YEAR,1,20.0,0.0,0.3854166865348816,138.0,502.0,364.0,0
1321,CRAB,HUNGER,1,17.0,0.0,0.4065163731575012,216.0,626.0,410.0,0
1322,CRAB,OTTER,1,91.0,0.0,0.3408630788326263,5.0,626.0,631.0,0
1323,CRAB,SNAKE,1,3.0,0.0,0.4395556449890136,5.0,626.0,621.0,0
1324,CRAB,SPOT,1,31.0,0.0,0.304217517375946,114.0,626.0,512.0,0
1325,CRAB,WOMAN,1,34.0,0.0,0.3095964789390564,46.0,626.0,580.0,0
1326,CRAB,YEAR,1,23.0,0.0,0.2581068277359009,262.0,626.0,364.0,0
1327,CRANE,DRINK,1,139.0,0.0,0.4328573644161224,57.0,606.0,549.0,0
1328,CRANE,DUCK,1,186.0,2.0,0.4771297872066498,0.0,606.0,606.0,0
1329,CRANE,FOX,1,67.0,0.0,0.1884460002183914,1.0,606.0,605.0,0
1330,CRANE,JAW,1,11.0,0.0,0.3463999032974243,11.0,606.0,617.0,0
1331,CRIME,MURDER,4,2.0,9.0,0.4984732568264007,58.0,387.0,445.0,1
1332,CRIME,PUNISHMENT,1,41.0,22.0,0.474066287279129,29.0,387.0,358.0,0
1333,CROW,FRUIT,1,89.0,0.0,0.3581593930721283,22.0,590.0,612.0,0
1334,CROW,GRANDMOTHER,1,100.0,0.0,0.358684778213501,11.0,590.0,579.0,0
1335,CROW,KETTLE,1,34.0,0.0,0.4549903869628906,12.0,590.0,602.0,0
1336,CROW,TAX,1,161.0,0.0,0.3204310536384582,145.0,590.0,445.0,0
1337,CROW,UNCLE,1,116.0,0.0,0.3384191989898681,10.0,590.0,580.0,0
1350,CRUSH,DRINK,1,128.0,2.0,0.5456172823905945,168.0,381.0,549.0,0
1353,CRUSH,POUND,20,31.0,0.0,0.4328807592391968,134.0,381.0,515.0,1
1354,CRUSH,SHIVER,1,31.0,0.0,0.3402096331119537,74.0,381.0,455.0,0
1355,CRUSH,SPLIT,1,42.0,0.0,0.4618664085865021,36.0,381.0,417.0,0
1356,CRUSH,SWALLOW,1,31.0,0.0,0.5544644594192505,166.0,381.0,547.0,0
1357,CRUSH,SWEEP,1,58.0,0.0,0.4334243535995483,95.0,381.0,476.0,0
1358,CRUSH,TRY,1,110.0,0.0,0.3680428266525268,121.0,381.0,260.0,0
1359,CRUSH,WALK,1,133.0,0.0,0.4190987050533294,71.0,381.0,452.0,0
1360,CRUSH,WASH,1,153.0,0.0,0.2610639333724975,66.0,381.0,447.0,0
1362,CURE,LOOK,1,125.0,0.0,0.2793654501438141,24.0,352.0,376.0,0
1363,CURE,MEDICINE,6,39.0,27.0,0.4304985702037811,165.0,352.0,517.0,1
1364,CURE,PHYSICIAN,3,211.0,0.0,0.3571255803108215,221.0,352.0,573.0,1
1365,CURE,REPAIR,3,25.0,2.0,0.283460795879364,42.0,352.0,394.0,1
1366,CURE,RESCUE,9,17.0,0.0,0.3584096729755401,21.0,352.0,373.0,1
1367,CURE,REST,1,128.0,0.0,0.1921764612197876,1.0,352.0,351.0,0
1368,CURE,YEAR,1,81.0,0.0,0.1617371588945388,12.0,352.0,364.0,0
1369,CURSE,DITCH,1,158.0,0.0,0.7347729802131653,192.0,363.0,555.0,0
1370,CURSE,ELEPHANT,1,228.0,0.0,0.669540286064148,265.0,363.0,628.0,0
1372,CURSE,SALT,1,217.0,0.0,0.2385598421096801,231.0,363.0,594.0,0
1374,DANGER,ENEMY,1,67.0,0.0,0.5262612104415894,96.0,338.0,434.0,0
1375,DANGER,GRIEF,1,150.0,0.0,0.4478709697723388,35.0,338.0,303.0,0
1376,DANGER,GUESS,1,8.0,0.0,0.2484181374311447,91.0,338.0,247.0,0
1377,DANGER,HOLD,1,33.0,0.0,0.3703669905662536,78.0,338.0,416.0,0
1378,DANGER,NUMBER,1,61.0,0.0,0.4253676533699035,57.0,338.0,395.0,0
1379,DANGER,OMEN,1,258.0,0.0,0.3501626849174499,19.0,338.0,319.0,0
1380,DANGER,POISON,1,64.0,2.0,0.4674789011478424,189.0,338.0,527.0,0
1381,DANGER,SPEECH,1,69.0,0.0,0.4053742587566376,115.0,338.0,453.0,0
1382,DANGER,VINE,1,125.0,0.0,0.1932308375835418,263.0,338.0,601.0,0
1383,DARKNESS,DIVE,1,80.0,0.0,0.4670360684394836,75.0,419.0,494.0,0
1385,DARKNESS,EVENING,7,61.0,0.0,0.550410270690918,20.0,419.0,439.0,1
1386,DARKNESS,FOREST,1,55.0,1.0,0.4490870535373688,190.0,419.0,609.0,0
1387,DARKNESS,GRIEF,1,208.0,0.0,0.6153048276901245,116.0,419.0,303.0,0
1388,DARKNESS,NIGHT,34,20.0,42.0,0.620787501335144,77.0,419.0,496.0,1
1389,DARKNESS,SAW,1,27.0,0.0,0.4531864523887634,113.0,419.0,532.0,0
1390,DARKNESS,THROW,12,22.0,0.0,0.5641918182373047,19.0,419.0,400.0,1
1391,DARKNESS,VOICE,1,33.0,0.0,0.3482301235198974,66.0,419.0,485.0,0
1392,DAWN,EVENING,1,47.0,0.0,0.4775877296924591,62.0,501.0,439.0,0
1393,DAWN,HONEY,1,64.0,0.0,0.4604760706424713,110.0,501.0,611.0,0
1394,DAWN,LAND,1,64.0,0.0,0.4246419966220855,103.0,501.0,604.0,0
1395,DAWN,MIRROR,1,92.0,0.0,0.4462102949619293,104.0,501.0,605.0,0
1397,DAWN,POUND,2,42.0,0.0,0.3754597306251526,14.0,501.0,515.0,1
1399,DAWN,STATUE,1,56.0,0.0,0.3490042090415954,99.0,501.0,600.0,0
1400,DAWN,WINDOW,1,119.0,0.0,0.3986058831214905,108.0,501.0,609.0,0
1403,DECEIT,MAGIC,1,238.0,0.0,0.3141270577907562,0.0,257.0,257.0,0
1404,DECEIT,RABBIT,1,313.0,0.0,0.3799212872982025,378.0,257.0,635.0,0
1405,DECEIT,ROPE,1,238.0,0.0,0.291486918926239,351.0,257.0,608.0,0
1406,DECEIT,THROW,1,255.0,0.0,0.4863685965538025,143.0,257.0,400.0,0
1407,DECEIT,WRONG,5,275.0,3.0,0.4188314378261566,46.0,257.0,303.0,1
1409,DEER,ENEMY,1,86.0,0.0,0.3701749145984649,197.0,631.0,434.0,0
1410,DEER,FLESH,2,130.0,0.0,0.3846865594387054,34.0,631.0,597.0,1
1411,DEER,FOREST,1,16.0,12.0,0.4158591032028198,22.0,631.0,609.0,0
1412,DEER,HARE,1,0.0,0.0,0.4561011493206024,16.0,631.0,615.0,0
1413,DEER,HAY,1,16.0,1.0,0.373409628868103,8.0,631.0,623.0,0
1414,DEER,HEAD,1,100.0,0.0,0.4378806054592132,28.0,631.0,603.0,0
1415,DEER,HEART,1,0.0,0.0,0.3091110289096832,26.0,631.0,605.0,0
1416,DEER,HONEY,1,5.0,0.0,0.4269949197769165,20.0,631.0,611.0,0
1418,DEER,LAMB,1,95.0,0.0,0.3153136074542999,2.0,631.0,633.0,0
1419,DEER,MUD,1,42.0,0.0,0.20980004966259,26.0,631.0,605.0,0
1420,DEER,OX,5,48.0,0.0,0.3730016648769378,2.0,631.0,633.0,1
1421,DEER,PAPER,1,52.0,0.0,0.3941789865493774,32.0,631.0,599.0,0
1422,DEER,PIG,1,48.0,0.0,0.3515452444553375,17.0,631.0,614.0,0
1423,DEER,PLAIN,1,80.0,0.0,0.4104917347431183,205.0,631.0,426.0,0
1424,DEER,ROAD,1,75.0,1.0,0.4774309992790222,48.0,631.0,583.0,0
1425,DEER,ROOM,1,37.0,0.0,0.4250669479370117,65.0,631.0,566.0,0
1426,DEER,SCRATCH,1,12.0,0.0,0.2213056534528732,108.0,631.0,523.0,0
1427,DEER,STOVE,1,16.0,0.0,0.5237401723861694,40.0,631.0,591.0,0
1428,DEER,STRAIN,1,141.0,0.0,0.484349250793457,293.0,631.0,338.0,0
1429,DEER,SUMMER,1,28.0,0.0,0.4130323827266693,192.0,631.0,439.0,0
1430,DEER,WOOD,4,12.0,0.0,0.3173395693302154,25.0,631.0,606.0,1
1431,DEER,WORM,2,28.0,0.0,0.2054545432329177,20.0,631.0,611.0,1
1432,DELIGHT,EMBRACE,1,78.0,0.0,0.5027385950088501,167.0,282.0,449.0,0
1433,DELIGHT,REPAIR,2,39.0,0.0,0.5069292783737183,112.0,282.0,394.0,1
1434,DEW,FROST,1,67.0,1.0,0.2012361586093902,30.0,578.0,608.0,0
1435,DEW,GRAVE,1,8.0,0.0,0.2094177156686782,43.0,578.0,535.0,0
1436,DEW,HARVEST,1,9.0,0.0,0.1515484303236007,43.0,578.0,535.0,0
1437,DEW,ICE,4,70.0,0.0,0.1367374211549759,43.0,578.0,621.0,1
1438,DEW,LIGHTNING,1,0.0,0.0,0.2770938873291015,53.0,578.0,525.0,0
1439,DEW,LIVER,1,22.0,0.0,0.1854244470596313,39.0,578.0,617.0,0
1440,DEW,MALE,1,52.0,0.0,0.2416331022977829,14.0,578.0,564.0,0
1442,DEW,POST,1,25.0,0.0,0.1573847234249115,45.0,578.0,533.0,0
1443,DEW,POT,1,114.0,0.0,0.1743437200784683,6.0,578.0,584.0,0
1445,DEW,ROPE,1,50.0,0.0,0.2564758658409118,30.0,578.0,608.0,0
1446,DEW,SHIRT,1,62.0,0.0,0.1915809512138366,38.0,578.0,616.0,0
1447,DEW,SPLIT,1,50.0,0.0,0.2040750384330749,161.0,578.0,417.0,0
1448,DEW,SUMMER,2,78.0,0.0,0.2116099745035171,139.0,578.0,439.0,1
1449,DEW,VALLEY,1,8.0,0.0,0.1648296564817428,3.0,578.0,575.0,0
1450,DISGRACE,HATE,1,144.0,0.0,0.5658726096153259,57.0,278.0,335.0,0
1451,DITCH,DOUGH,1,77.0,0.0,0.7243323922157288,72.0,555.0,627.0,0
1452,DITCH,FLAME,1,31.0,0.0,0.405955821275711,27.0,555.0,582.0,0
1453,DITCH,GRAVE,3,47.0,1.0,0.5845156908035278,20.0,555.0,535.0,1
1454,DITCH,LINE,4,17.0,0.0,0.4879168570041656,78.0,555.0,477.0,1
1455,DITCH,PART,1,22.0,0.0,0.467004656791687,216.0,555.0,339.0,0
1457,DITCH,PLAIN,1,69.0,0.0,0.6302719116210938,129.0,555.0,426.0,0
1458,DITCH,PORT,1,80.0,0.0,0.4184567332267761,24.0,555.0,531.0,0
1460,DITCH,SPLIT,1,89.0,0.0,0.6331027150154114,138.0,555.0,417.0,0
1461,DITCH,SPOON,1,106.0,0.0,0.6138414740562439,59.0,555.0,614.0,0
1463,DITCH,TEACHER,1,45.0,0.0,0.5060153603553772,14.0,555.0,569.0,0
1464,DITCH,VALLEY,3,47.0,0.0,0.5413401126861572,20.0,555.0,575.0,1
1465,DIVE,DOLL,1,161.0,0.0,0.3827095627784729,94.0,494.0,588.0,0
1466,DIVE,DOOR,1,108.0,0.0,0.4129609763622284,112.0,494.0,606.0,0
1468,DIVE,JUMP,3,100.0,13.0,0.4739556312561035,45.0,494.0,449.0,1
1469,DIVE,KICK,1,94.0,0.0,0.4749330878257751,9.0,494.0,485.0,0
1470,DIVE,MONEY,1,75.0,0.0,0.4070008099079132,80.0,494.0,574.0,0
1472,DIVE,SWIM,9,66.0,19.0,0.4360896646976471,12.0,494.0,482.0,1
1475,DOG,EIGHT,1,42.0,0.0,0.3777288496494293,242.0,610.0,368.0,0
1476,DOG,EYE,1,2.0,0.0,0.4074366986751556,24.0,610.0,634.0,0
1477,DOG,FOREST,2,128.0,0.0,0.3843536674976349,1.0,610.0,609.0,1
1478,DOG,FRUIT,1,50.0,0.0,0.4064283072948456,2.0,610.0,612.0,0
1479,DOG,GROUND,1,89.0,0.0,0.5147750377655029,52.0,610.0,558.0,0
1480,DOG,HEAD,1,12.0,0.0,0.4574883580207824,7.0,610.0,603.0,0
1481,DOG,INSECT,1,114.0,0.0,0.5280551910400391,17.0,610.0,593.0,0
1482,DOG,ISLAND,1,120.0,0.0,0.3898400366306305,14.0,610.0,596.0,0
1483,DOG,LINE,1,106.0,0.0,0.450502336025238,133.0,610.0,477.0,0
1484,DOG,LION,1,75.0,0.0,0.359020859003067,17.0,610.0,627.0,0
1485,DOG,MARKET,1,159.0,0.0,0.3543668091297149,59.0,610.0,551.0,0
1486,DOG,MOTHER,1,25.0,0.0,0.4861025512218475,31.0,610.0,579.0,0
1487,DOG,NIGHT,2,53.0,0.0,0.5095595121383667,114.0,610.0,496.0,1
1488,DOG,OATH,9,239.0,0.0,0.1999764889478683,279.0,610.0,331.0,1
1489,DOG,PEOPLE,1,112.0,0.0,0.3589220345020294,70.0,610.0,540.0,0
1490,DOG,PIG,1,64.0,2.0,0.4548531770706177,4.0,610.0,614.0,0
1492,DOG,POST,1,137.0,0.0,0.4193072617053985,77.0,610.0,533.0,0
1493,DOG,RAKE,1,167.0,0.0,0.3328770101070404,13.0,610.0,597.0,0
1494,DOG,ROAD,2,37.0,0.0,0.457285076379776,27.0,610.0,583.0,1
1495,DOG,ROPE,1,112.0,0.0,0.4378602504730224,2.0,610.0,608.0,0
1496,DOG,SALT,3,64.0,0.0,0.2676766514778137,16.0,610.0,594.0,1
1497,DOG,SHOULDER,1,95.0,0.0,0.4545304179191589,21.0,610.0,589.0,0
1499,DOG,SNAKE,1,120.0,1.0,0.6307649612426758,11.0,610.0,621.0,0
1500,DOG,SPLIT,2,212.0,0.0,0.4319477677345276,193.0,610.0,417.0,1
1501,DOG,SPOON,1,17.0,0.0,0.528014063835144,4.0,610.0,614.0,0
1502,DOG,STATUE,1,237.0,0.0,0.4928973317146301,10.0,610.0,600.0,0
1503,DOG,SUN,2,12.0,0.0,0.321799486875534,7.0,610.0,617.0,1
1504,DOG,SWEEP,1,112.0,0.0,0.4309179484844208,134.0,610.0,476.0,0
1505,DOG,VOICE,1,106.0,0.0,0.3466536104679107,125.0,610.0,485.0,0
1506,DOG,WASH,4,17.0,0.0,0.2739638984203338,163.0,610.0,447.0,1
1507,DOG,WATER,6,16.0,0.0,0.4548696875572204,6.0,610.0,616.0,1
1508,DOG,WOMAN,1,89.0,0.0,0.5043527483940125,30.0,610.0,580.0,0
1509,DOG,WOOD,1,100.0,0.0,0.2625870108604431,4.0,610.0,606.0,0
1510,DOG,WOOL,2,78.0,0.0,0.4327456653118133,2.0,610.0,608.0,1
1511,DOG,WRONG,1,75.0,0.0,0.4074391424655914,307.0,610.0,303.0,0
1512,DOOR,DOUGH,1,155.0,0.0,0.5733966827392578,21.0,606.0,627.0,0
1514,DOOR,EDGE,1,94.0,0.0,0.1978813409805297,141.0,606.0,465.0,0
1515,DOOR,EGG,1,28.0,0.0,0.3657509386539459,7.0,606.0,613.0,0
1516,DOOR,EYE,1,47.0,0.0,0.4999256730079651,28.0,606.0,634.0,0
1517,DOOR,HEAD,2,33.0,1.0,0.5380616188049316,3.0,606.0,603.0,1
1518,DOOR,HEAVEN,1,58.0,0.0,0.582789421081543,301.0,606.0,305.0,0
1519,DOOR,IRON,3,67.0,0.0,0.4554298520088196,22.0,606.0,584.0,1
1520,DOOR,LIVER,1,139.0,0.0,0.4816683232784271,11.0,606.0,617.0,0
1521,DOOR,LOVE,2,89.0,0.0,0.3859107196331024,295.0,606.0,311.0,1
1522,DOOR,MONEY,1,33.0,0.0,0.4745189249515533,32.0,606.0,574.0,0
1523,DOOR,MOTHER,2,70.0,0.0,0.356828898191452,27.0,606.0,579.0,1
1524,DOOR,MOUNTAIN,1,69.0,0.0,0.526536226272583,10.0,606.0,616.0,0
1526,DOOR,PEOPLE,2,67.0,0.0,0.2907694280147552,66.0,606.0,540.0,1
1528,DOOR,PORT,3,158.0,0.0,0.3109346032142639,75.0,606.0,531.0,1
1529,DOOR,PRIEST,1,197.0,0.0,0.3916890621185303,45.0,606.0,561.0,0
1530,DOOR,ROAD,2,8.0,0.0,0.5252903699874878,23.0,606.0,583.0,1
1531,DOOR,ROPE,2,67.0,0.0,0.4823331832885742,2.0,606.0,608.0,1
1532,DOOR,SAW,1,55.0,0.0,0.3577526807785034,74.0,606.0,532.0,0
1533,DOOR,SNAKE,1,75.0,0.0,0.5659786462783813,15.0,606.0,621.0,0
1534,DOOR,SWORD,1,128.0,0.0,0.4003455340862274,29.0,606.0,577.0,0
1535,DOOR,TOWER,1,139.0,0.0,0.3940307796001434,21.0,606.0,585.0,0
1536,DOOR,WASH,2,28.0,0.0,0.2391175180673599,159.0,606.0,447.0,1
1537,DOOR,WHEAT,2,172.0,0.0,0.4180038571357727,12.0,606.0,594.0,1
1538,DOOR,WILLOW,1,172.0,0.0,0.4784686267375946,17.0,606.0,589.0,0
1539,DOOR,WINDOW,8,17.0,26.0,0.6860936880111694,3.0,606.0,609.0,1
1540,DOOR,WOOD,2,55.0,3.0,0.3337518870830536,0.0,606.0,606.0,1
1541,DOOR,YARD,3,94.0,0.0,0.4920391142368316,53.0,606.0,553.0,1
1542,DOUGH,FIND,1,97.0,0.0,0.4014924168586731,276.0,627.0,351.0,0
1543,DOUGH,HEAD,1,188.0,0.0,0.5065422058105469,24.0,627.0,603.0,0
1544,DOUGH,POUND,1,61.0,0.0,0.6591750383377075,112.0,627.0,515.0,0
1545,DOUGH,ROAD,1,163.0,0.0,0.4991668462753296,44.0,627.0,583.0,0
1547,DOUGH,VICTORY,1,42.0,0.0,0.5852910280227661,251.0,627.0,376.0,0
1548,DOUGH,WHEAT,1,17.0,0.0,0.5308135151863098,33.0,627.0,594.0,0
1549,DRESS,OWL,1,47.0,0.0,0.3061098754405975,19.0,595.0,614.0,0
1550,DRESS,SHIRT,35,47.0,1.0,0.7193872332572937,21.0,595.0,616.0,1
1552,DRESS,SKIRT,26,36.0,20.0,0.7145279049873352,19.0,595.0,614.0,1
1553,DRINK,EDGE,1,97.0,0.0,0.2777640223503113,84.0,549.0,465.0,0
1554,DRINK,EYE,2,44.0,0.0,0.4042601585388183,85.0,549.0,634.0,1
1556,DRINK,FLESH,1,200.0,0.0,0.5236879587173462,48.0,549.0,597.0,0
1557,DRINK,HEAD,2,30.0,0.0,0.4313018918037414,54.0,549.0,603.0,1
1558,DRINK,JAW,1,150.0,0.0,0.255184143781662,68.0,549.0,617.0,0
1559,DRINK,JUMP,2,11.0,0.0,0.3399524986743927,100.0,549.0,449.0,1
1560,DRINK,KICK,1,17.0,0.0,0.4051091074943542,64.0,549.0,485.0,0
1563,DRINK,LOCK,1,117.0,0.0,0.3879788815975189,16.0,549.0,565.0,0
1564,DRINK,MARKET,1,117.0,0.0,0.4075163900852203,2.0,549.0,551.0,0
1566,DRINK,PIG,2,22.0,0.0,0.293008416891098,65.0,549.0,614.0,1
1567,DRINK,PLAY,1,19.0,0.0,0.3548575639724731,81.0,549.0,468.0,0
1568,DRINK,POISON,1,153.0,0.0,0.4863199889659881,22.0,549.0,527.0,0
1569,DRINK,POUND,1,97.0,0.0,0.4775311052799225,34.0,549.0,515.0,0
1570,DRINK,RESCUE,1,156.0,0.0,0.3664295673370361,176.0,549.0,373.0,0
1571,DRINK,SHIVER,1,97.0,0.0,0.3045171797275543,94.0,549.0,455.0,0
1574,DRINK,SNAKE,1,78.0,0.0,0.5343875885009766,72.0,549.0,621.0,0
1575,DRINK,SWALLOW,8,97.0,10.0,0.5918847322463989,2.0,549.0,547.0,1
1576,DRINK,SWEEP,1,70.0,0.0,0.4605716466903686,73.0,549.0,476.0,0
1577,DRINK,SWELL,1,217.0,0.0,0.4893600642681122,138.0,549.0,411.0,0
1578,DRINK,SWIM,1,45.0,0.0,0.310226172208786,67.0,549.0,482.0,0
1579,DRINK,THIEF,1,111.0,0.0,0.5171005725860596,30.0,549.0,519.0,0
1580,DRINK,TOUCH,1,58.0,0.0,0.4272488057613373,132.0,549.0,417.0,0
1581,DRINK,TRY,1,18.0,0.0,0.3650301396846771,289.0,549.0,260.0,0
1582,DRINK,VOICE,1,64.0,0.0,0.3097196221351623,64.0,549.0,485.0,0
1583,DRINK,WALK,2,5.0,0.0,0.3773744404315948,97.0,549.0,452.0,1
1584,DRINK,WASH,1,25.0,0.0,0.2299208045005798,102.0,549.0,447.0,0
1585,DRINK,WATER,9,58.0,47.0,0.5340326428413391,67.0,549.0,616.0,1
1586,DRINK,WINTER,1,25.0,0.0,0.4329816699028015,50.0,549.0,499.0,0
1587,DRINK,WOMAN,1,47.0,0.0,0.5141777396202087,31.0,549.0,580.0,0
1588,DRINK,WOOL,2,36.0,0.0,0.3311524093151092,59.0,549.0,608.0,1
1589,DRINK,YARD,1,97.0,0.0,0.4565630853176117,4.0,549.0,553.0,0
